Country Name,ISO Code,Year,Survival Rate
Egypt,EGY,1959,78.19%
Egypt,EGY,1960,78.86%
Egypt,EGY,1961,79.57%
Egypt,EGY,1962,80.28%
Egypt,EGY,1963,80.97%
Egypt,EGY,1964,81.60%
Egypt,EGY,1965,82.15%
Egypt,EGY,1966,82.61%
Egypt,EGY,1967,82.99%
Egypt,EGY,1968,83.29%
Egypt,EGY,1969,83.53%
Egypt,EGY,1970,83.74%
Egypt,EGY,1971,83.97%
Egypt,EGY,1972,84.26%
Egypt,EGY,1973,84.62%
Egypt,EGY,1974,85.08%
Egypt,EGY,1975,85.61%
Egypt,EGY,1976,86.19%
Egypt,EGY,1977,86.80%
Egypt,EGY,1978,87.42%
Egypt,EGY,1979,88.01%
Egypt,EGY,1980,88.59%
Egypt,EGY,1981,89.16%
Egypt,EGY,1982,89.75%
Egypt,EGY,1983,90.36%
Egypt,EGY,1984,91.00%
Egypt,EGY,1985,91.62%
Egypt,EGY,1986,92.18%
Egypt,EGY,1987,92.66%
Egypt,EGY,1988,93.08%
Egypt,EGY,1989,93.42%
Egypt,EGY,1990,93.71%
Egypt,EGY,1991,93.97%
Egypt,EGY,1992,94.24%
Egypt,EGY,1993,94.50%
Egypt,EGY,1994,94.77%
Egypt,EGY,1995,95.05%
Egypt,EGY,1996,95.33%
Egypt,EGY,1997,95.59%
Egypt,EGY,1998,95.84%
Egypt,EGY,1999,96.06%
Egypt,EGY,2000,96.27%
Egypt,EGY,2001,96.46%
Egypt,EGY,2002,96.62%
Egypt,EGY,2003,96.78%
Egypt,EGY,2004,96.92%
Egypt,EGY,2005,97.04%
Egypt,EGY,2006,97.16%
Egypt,EGY,2007,97.26%
Egypt,EGY,2008,97.37%
Egypt,EGY,2009,97.47%
Egypt,EGY,2010,97.56%
Egypt,EGY,2011,97.66%
Egypt,EGY,2012,97.74%
Egypt,EGY,2013,97.82%
Egypt,EGY,2014,97.89%
Egypt,EGY,2015,97.96%
Egypt,EGY,2016,98.03%
Egypt,EGY,2017,98.08%
El Salvador,SLV,1950,
El Salvador,SLV,1951,
El Salvador,SLV,1952,
El Salvador,SLV,1953,
El Salvador,SLV,1954,
El Salvador,SLV,1955,85.97%
El Salvador,SLV,1956,86.33%
El Salvador,SLV,1957,86.64%
El Salvador,SLV,1958,86.94%
El Salvador,SLV,1959,87.20%
El Salvador,SLV,1960,87.45%
El Salvador,SLV,1961,87.70%
El Salvador,SLV,1962,87.93%
El Salvador,SLV,1963,88.14%
El Salvador,SLV,1964,88.36%
El Salvador,SLV,1965,88.56%
El Salvador,SLV,1966,88.75%
El Salvador,SLV,1967,88.94%
El Salvador,SLV,1968,89.12%
El Salvador,SLV,1969,89.30%
El Salvador,SLV,1970,89.47%
El Salvador,SLV,1971,89.66%
El Salvador,SLV,1972,89.86%
El Salvador,SLV,1973,90.09%
El Salvador,SLV,1974,90.33%
El Salvador,SLV,1975,90.59%
El Salvador,SLV,1976,90.89%
El Salvador,SLV,1977,91.20%
El Salvador,SLV,1978,91.53%
El Salvador,SLV,1979,91.86%
El Salvador,SLV,1980,92.22%
El Salvador,SLV,1981,92.59%
El Salvador,SLV,1982,92.97%
El Salvador,SLV,1983,93.34%
El Salvador,SLV,1984,93.70%
El Salvador,SLV,1985,94.04%
El Salvador,SLV,1986,94.36%
El Salvador,SLV,1987,94.64%
El Salvador,SLV,1988,94.91%
El Salvador,SLV,1989,95.16%
El Salvador,SLV,1990,95.38%
El Salvador,SLV,1991,95.60%
El Salvador,SLV,1992,95.81%
El Salvador,SLV,1993,96.02%
El Salvador,SLV,1994,96.22%
El Salvador,SLV,1995,96.42%
El Salvador,SLV,1996,96.62%
El Salvador,SLV,1997,96.80%
El Salvador,SLV,1998,96.97%
El Salvador,SLV,1999,97.13%
El Salvador,SLV,2000,97.28%
El Salvador,SLV,2001,97.41%
El Salvador,SLV,2002,97.54%
El Salvador,SLV,2003,97.66%
El Salvador,SLV,2004,97.77%
El Salvador,SLV,2005,97.88%
El Salvador,SLV,2006,97.98%
El Salvador,SLV,2007,98.07%
El Salvador,SLV,2008,98.16%
El Salvador,SLV,2009,98.24%
El Salvador,SLV,2010,98.32%
El Salvador,SLV,2011,98.39%
El Salvador,SLV,2012,98.46%
El Salvador,SLV,2013,98.52%
El Salvador,SLV,2014,98.57%
El Salvador,SLV,2015,98.62%
El Salvador,SLV,2016,98.66%
El Salvador,SLV,2017,98.69%
Equatorial Guinea,GNQ,1950,
Equatorial Guinea,GNQ,1951,
Equatorial Guinea,GNQ,1952,
Equatorial Guinea,GNQ,1953,
Equatorial Guinea,GNQ,1954,
Equatorial Guinea,GNQ,1955,
Equatorial Guinea,GNQ,1956,
Equatorial Guinea,GNQ,1957,
Equatorial Guinea,GNQ,1958,
Equatorial Guinea,GNQ,1959,
Equatorial Guinea,GNQ,1960,
Equatorial Guinea,GNQ,1961,
Equatorial Guinea,GNQ,1962,
Equatorial Guinea,GNQ,1963,
Equatorial Guinea,GNQ,1964,
Equatorial Guinea,GNQ,1965,
Equatorial Guinea,GNQ,1966,
Equatorial Guinea,GNQ,1967,
Equatorial Guinea,GNQ,1968,
Equatorial Guinea,GNQ,1969,
Equatorial Guinea,GNQ,1970,
Equatorial Guinea,GNQ,1971,
Equatorial Guinea,GNQ,1972,
Equatorial Guinea,GNQ,1973,
Equatorial Guinea,GNQ,1974,
Equatorial Guinea,GNQ,1975,
Equatorial Guinea,GNQ,1976,
Equatorial Guinea,GNQ,1977,
Equatorial Guinea,GNQ,1978,
Equatorial Guinea,GNQ,1979,
Equatorial Guinea,GNQ,1980,
Equatorial Guinea,GNQ,1981,
Equatorial Guinea,GNQ,1982,86.56%
Equatorial Guinea,GNQ,1983,86.84%
Equatorial Guinea,GNQ,1984,87.06%
Equatorial Guinea,GNQ,1985,87.26%
Equatorial Guinea,GNQ,1986,87.43%
Equatorial Guinea,GNQ,1987,87.59%
Equatorial Guinea,GNQ,1988,87.70%
Equatorial Guinea,GNQ,1989,87.79%
Equatorial Guinea,GNQ,1990,87.87%
Equatorial Guinea,GNQ,1991,87.95%
Equatorial Guinea,GNQ,1992,88.01%
Equatorial Guinea,GNQ,1993,88.06%
Equatorial Guinea,GNQ,1994,88.13%
Equatorial Guinea,GNQ,1995,88.21%
Equatorial Guinea,GNQ,1996,88.33%
Equatorial Guinea,GNQ,1997,88.48%
Equatorial Guinea,GNQ,1998,88.67%
Equatorial Guinea,GNQ,1999,88.90%
Equatorial Guinea,GNQ,2000,89.15%
Equatorial Guinea,GNQ,2001,89.41%
Equatorial Guinea,GNQ,2002,89.68%
Equatorial Guinea,GNQ,2003,89.95%
Equatorial Guinea,GNQ,2004,90.24%
Equatorial Guinea,GNQ,2005,90.53%
Equatorial Guinea,GNQ,2006,90.81%
Equatorial Guinea,GNQ,2007,91.08%
Equatorial Guinea,GNQ,2008,91.37%
Equatorial Guinea,GNQ,2009,91.62%
Equatorial Guinea,GNQ,2010,91.87%
Equatorial Guinea,GNQ,2011,92.10%
Equatorial Guinea,GNQ,2012,92.31%
Equatorial Guinea,GNQ,2013,92.50%
Equatorial Guinea,GNQ,2014,92.67%
Equatorial Guinea,GNQ,2015,92.84%
Equatorial Guinea,GNQ,2016,93.00%
Equatorial Guinea,GNQ,2017,93.16%
Eritrea,ERI,1950,
Eritrea,ERI,1951,
Eritrea,ERI,1952,
Eritrea,ERI,1953,
Eritrea,ERI,1954,
Eritrea,ERI,1955,
Eritrea,ERI,1956,
Eritrea,ERI,1957,
Eritrea,ERI,1958,
Eritrea,ERI,1959,
Eritrea,ERI,1960,
Eritrea,ERI,1961,
Eritrea,ERI,1962,
Eritrea,ERI,1963,
Eritrea,ERI,1964,
Eritrea,ERI,1965,
Eritrea,ERI,1966,
Eritrea,ERI,1967,
Eritrea,ERI,1968,
Eritrea,ERI,1969,
Eritrea,ERI,1970,
Eritrea,ERI,1971,
Eritrea,ERI,1972,
Eritrea,ERI,1973,
Eritrea,ERI,1974,87.28%
Eritrea,ERI,1975,87.56%
Eritrea,ERI,1976,87.81%
Eritrea,ERI,1977,88.05%
Eritrea,ERI,1978,88.25%
Eritrea,ERI,1979,88.43%
Eritrea,ERI,1980,88.59%
Eritrea,ERI,1981,88.74%
Eritrea,ERI,1982,88.90%
Eritrea,ERI,1983,89.06%
Eritrea,ERI,1984,89.23%
Eritrea,ERI,1985,89.42%
Eritrea,ERI,1986,89.63%
Eritrea,ERI,1987,89.86%
Eritrea,ERI,1988,90.12%
Eritrea,ERI,1989,90.40%
Eritrea,ERI,1990,90.72%
Eritrea,ERI,1991,91.06%
Eritrea,ERI,1992,91.44%
Eritrea,ERI,1993,91.83%
Eritrea,ERI,1994,92.23%
Eritrea,ERI,1995,92.62%
Eritrea,ERI,1996,92.98%
Eritrea,ERI,1997,93.32%
Eritrea,ERI,1998,93.63%
Eritrea,ERI,1999,93.93%
Eritrea,ERI,2000,94.20%
Eritrea,ERI,2001,94.45%
Eritrea,ERI,2002,94.68%
Eritrea,ERI,2003,94.89%
Eritrea,ERI,2004,95.09%
Eritrea,ERI,2005,95.28%
Eritrea,ERI,2006,95.45%
Eritrea,ERI,2007,95.61%
Eritrea,ERI,2008,95.76%
Eritrea,ERI,2009,95.89%
Eritrea,ERI,2010,96.01%
Eritrea,ERI,2011,96.12%
Eritrea,ERI,2012,96.23%
Eritrea,ERI,2013,96.32%
Eritrea,ERI,2014,96.41%
Eritrea,ERI,2015,96.49%
Eritrea,ERI,2016,96.56%
Eritrea,ERI,2017,96.64%
Estonia,EST,1950,
Estonia,EST,1951,
Estonia,EST,1952,
Estonia,EST,1953,
Estonia,EST,1954,
Estonia,EST,1955,
Estonia,EST,1956,
Estonia,EST,1957,
Estonia,EST,1958,
Estonia,EST,1959,
Estonia,EST,1960,
Estonia,EST,1961,
Estonia,EST,1962,
Estonia,EST,1963,
Estonia,EST,1964,
Estonia,EST,1965,
Estonia,EST,1966,
Estonia,EST,1967,
Estonia,EST,1968,
Estonia,EST,1969,
Estonia,EST,1970,
Estonia,EST,1971,
Estonia,EST,1972,
Estonia,EST,1973,
Estonia,EST,1974,
Estonia,EST,1975,
Estonia,EST,1976,
Estonia,EST,1977,
Estonia,EST,1978,
Estonia,EST,1979,
Estonia,EST,1980,98.21%
Estonia,EST,1981,98.29%
Estonia,EST,1982,98.35%
Estonia,EST,1983,98.41%
Estonia,EST,1984,98.46%
Estonia,EST,1985,98.50%
Estonia,EST,1986,98.53%
Estonia,EST,1987,98.55%
Estonia,EST,1988,98.57%
Estonia,EST,1989,98.58%
Estonia,EST,1990,98.60%
Estonia,EST,1991,98.60%
Estonia,EST,1992,98.62%
Estonia,EST,1993,98.65%
Estonia,EST,1994,98.68%
Estonia,EST,1995,98.75%
Estonia,EST,1996,98.81%
Estonia,EST,1997,98.89%
Estonia,EST,1998,98.97%
Estonia,EST,1999,99.04%
Estonia,EST,2000,99.12%
Estonia,EST,2001,99.19%
Estonia,EST,2002,99.26%
Estonia,EST,2003,99.32%
Estonia,EST,2004,99.38%
Estonia,EST,2005,99.43%
Estonia,EST,2006,99.48%
Estonia,EST,2007,99.53%
Estonia,EST,2008,99.57%
Estonia,EST,2009,99.60%
Estonia,EST,2010,99.64%
Estonia,EST,2011,99.67%
Estonia,EST,2012,99.69%
Estonia,EST,2013,99.71%
Estonia,EST,2014,99.74%
Estonia,EST,2015,99.75%
Estonia,EST,2016,99.77%
Estonia,EST,2017,99.78%
Eswatini,SWZ,1950,83.79%
Eswatini,SWZ,1951,84.11%
Eswatini,SWZ,1952,84.35%
Eswatini,SWZ,1953,84.55%
Eswatini,SWZ,1954,84.74%
Eswatini,SWZ,1955,84.88%
Eswatini,SWZ,1956,85.04%
Eswatini,SWZ,1957,85.18%
Eswatini,SWZ,1958,85.31%
Eswatini,SWZ,1959,85.44%
Eswatini,SWZ,1960,85.59%
Eswatini,SWZ,1961,85.75%
Eswatini,SWZ,1962,85.92%
Eswatini,SWZ,1963,86.14%
Eswatini,SWZ,1964,86.38%
Eswatini,SWZ,1965,86.63%
Eswatini,SWZ,1966,86.87%
Eswatini,SWZ,1967,87.12%
Eswatini,SWZ,1968,87.35%
Eswatini,SWZ,1969,87.55%
Eswatini,SWZ,1970,87.79%
Eswatini,SWZ,1971,88.08%
Eswatini,SWZ,1972,88.43%
Eswatini,SWZ,1973,88.85%
Eswatini,SWZ,1974,89.32%
Eswatini,SWZ,1975,89.77%
Eswatini,SWZ,1976,90.19%
Eswatini,SWZ,1977,90.58%
Eswatini,SWZ,1978,90.94%
Eswatini,SWZ,1979,91.28%
Eswatini,SWZ,1980,91.64%
Eswatini,SWZ,1981,92.02%
Eswatini,SWZ,1982,92.43%
Eswatini,SWZ,1983,92.85%
Eswatini,SWZ,1984,93.28%
Eswatini,SWZ,1985,93.68%
Eswatini,SWZ,1986,94.03%
Eswatini,SWZ,1987,94.33%
Eswatini,SWZ,1988,94.57%
Eswatini,SWZ,1989,94.72%
Eswatini,SWZ,1990,94.78%
Eswatini,SWZ,1991,94.75%
Eswatini,SWZ,1992,94.60%
Eswatini,SWZ,1993,94.34%
Eswatini,SWZ,1994,93.99%
Eswatini,SWZ,1995,93.58%
Eswatini,SWZ,1996,93.16%
Eswatini,SWZ,1997,92.78%
Eswatini,SWZ,1998,92.43%
Eswatini,SWZ,1999,92.15%
Eswatini,SWZ,2000,91.94%
Eswatini,SWZ,2001,91.78%
Eswatini,SWZ,2002,91.71%
Eswatini,SWZ,2003,91.69%
Eswatini,SWZ,2004,91.80%
Eswatini,SWZ,2005,91.96%
Eswatini,SWZ,2006,92.70%
Eswatini,SWZ,2007,92.90%
Eswatini,SWZ,2008,93.06%
Eswatini,SWZ,2009,93.49%
Eswatini,SWZ,2010,93.88%
Eswatini,SWZ,2011,94.28%
Eswatini,SWZ,2012,94.77%
Eswatini,SWZ,2013,95.01%
Eswatini,SWZ,2014,95.22%
Eswatini,SWZ,2015,95.61%
Eswatini,SWZ,2016,95.73%
Eswatini,SWZ,2017,95.74%
Ethiopia,ETH,1950,
Ethiopia,ETH,1951,
Ethiopia,ETH,1952,
Ethiopia,ETH,1953,
Ethiopia,ETH,1954,
Ethiopia,ETH,1955,
Ethiopia,ETH,1956,
Ethiopia,ETH,1957,
Ethiopia,ETH,1958,
Ethiopia,ETH,1959,
Ethiopia,ETH,1960,
Ethiopia,ETH,1961,
Ethiopia,ETH,1962,
Ethiopia,ETH,1963,
Ethiopia,ETH,1964,
Ethiopia,ETH,1965,
Ethiopia,ETH,1966,85.37%
Ethiopia,ETH,1967,85.43%
Ethiopia,ETH,1968,85.47%
Ethiopia,ETH,1969,85.51%
Ethiopia,ETH,1970,85.53%
Ethiopia,ETH,1971,85.56%
Ethiopia,ETH,1972,85.58%
Ethiopia,ETH,1973,85.59%
Ethiopia,ETH,1974,85.60%
Ethiopia,ETH,1975,85.62%
Ethiopia,ETH,1976,85.63%
Ethiopia,ETH,1977,85.65%
Ethiopia,ETH,1978,85.67%
Ethiopia,ETH,1979,85.74%
Ethiopia,ETH,1980,85.84%
Ethiopia,ETH,1981,85.98%
Ethiopia,ETH,1982,86.17%
Ethiopia,ETH,1983,86.38%
Ethiopia,ETH,1984,86.61%
Ethiopia,ETH,1985,86.85%
Ethiopia,ETH,1986,87.08%
Ethiopia,ETH,1987,87.29%
Ethiopia,ETH,1988,87.50%
Ethiopia,ETH,1989,87.73%
Ethiopia,ETH,1990,87.96%
Ethiopia,ETH,1991,88.22%
Ethiopia,ETH,1992,88.51%
Ethiopia,ETH,1993,88.82%
Ethiopia,ETH,1994,89.17%
Ethiopia,ETH,1995,89.52%
Ethiopia,ETH,1996,89.88%
Ethiopia,ETH,1997,90.21%
Ethiopia,ETH,1998,90.54%
Ethiopia,ETH,1999,90.85%
Ethiopia,ETH,2000,91.17%
Ethiopia,ETH,2001,91.50%
Ethiopia,ETH,2002,91.84%
Ethiopia,ETH,2003,92.20%
Ethiopia,ETH,2004,92.56%
Ethiopia,ETH,2005,92.92%
Ethiopia,ETH,2006,93.27%
Ethiopia,ETH,2007,93.60%
Ethiopia,ETH,2008,93.91%
Ethiopia,ETH,2009,94.20%
Ethiopia,ETH,2010,94.46%
Ethiopia,ETH,2011,94.72%
Ethiopia,ETH,2012,94.95%
Ethiopia,ETH,2013,95.16%
Ethiopia,ETH,2014,95.36%
Ethiopia,ETH,2015,95.55%
Ethiopia,ETH,2016,95.72%
Ethiopia,ETH,2017,95.87%
Fiji,FJI,1950,90.05%
Fiji,FJI,1951,90.69%
Fiji,FJI,1952,91.28%
Fiji,FJI,1953,91.82%
Fiji,FJI,1954,92.30%
Fiji,FJI,1955,92.73%
Fiji,FJI,1956,93.11%
Fiji,FJI,1957,93.46%
Fiji,FJI,1958,93.76%
Fiji,FJI,1959,94.03%
Fiji,FJI,1960,94.27%
Fiji,FJI,1961,94.48%
Fiji,FJI,1962,94.67%
Fiji,FJI,1963,94.84%
Fiji,FJI,1964,94.99%
Fiji,FJI,1965,95.12%
Fiji,FJI,1966,95.24%
Fiji,FJI,1967,95.34%
Fiji,FJI,1968,95.42%
Fiji,FJI,1969,95.48%
Fiji,FJI,1970,95.53%
Fiji,FJI,1971,95.57%
Fiji,FJI,1972,95.61%
Fiji,FJI,1973,95.64%
Fiji,FJI,1974,95.70%
Fiji,FJI,1975,95.77%
Fiji,FJI,1976,95.86%
Fiji,FJI,1977,95.98%
Fiji,FJI,1978,96.12%
Fiji,FJI,1979,96.27%
Fiji,FJI,1980,96.43%
Fiji,FJI,1981,96.58%
Fiji,FJI,1982,96.72%
Fiji,FJI,1983,96.86%
Fiji,FJI,1984,96.98%
Fiji,FJI,1985,97.09%
Fiji,FJI,1986,97.19%
Fiji,FJI,1987,97.28%
Fiji,FJI,1988,97.37%
Fiji,FJI,1989,97.46%
Fiji,FJI,1990,97.54%
Fiji,FJI,1991,97.63%
Fiji,FJI,1992,97.71%
Fiji,FJI,1993,97.77%
Fiji,FJI,1994,97.83%
Fiji,FJI,1995,97.88%
Fiji,FJI,1996,97.93%
Fiji,FJI,1997,97.96%
Fiji,FJI,1998,97.99%
Fiji,FJI,1999,98.03%
Fiji,FJI,2000,98.05%
Fiji,FJI,2001,98.07%
Fiji,FJI,2002,98.08%
Fiji,FJI,2003,98.08%
Fiji,FJI,2004,98.06%
Fiji,FJI,2005,98.04%
Fiji,FJI,2006,98.01%
Fiji,FJI,2007,97.99%
Fiji,FJI,2008,97.98%
Fiji,FJI,2009,97.97%
Fiji,FJI,2010,97.97%
Fiji,FJI,2011,97.97%
Fiji,FJI,2012,97.96%
Fiji,FJI,2013,97.95%
Fiji,FJI,2014,97.94%
Fiji,FJI,2015,97.92%
Fiji,FJI,2016,97.89%
Fiji,FJI,2017,97.86%
Finland,FIN,1950,
Finland,FIN,1951,96.58%
Finland,FIN,1952,96.70%
Finland,FIN,1953,96.82%
Finland,FIN,1954,96.95%
Finland,FIN,1955,97.09%
Finland,FIN,1956,97.22%
Finland,FIN,1957,97.37%
Finland,FIN,1958,97.51%
Finland,FIN,1959,97.66%
Finland,FIN,1960,97.80%
Finland,FIN,1961,97.94%
Finland,FIN,1962,98.05%
Finland,FIN,1963,98.16%
Finland,FIN,1964,98.26%
Finland,FIN,1965,98.34%
Finland,FIN,1966,98.42%
Finland,FIN,1967,98.49%
Finland,FIN,1968,98.56%
Finland,FIN,1969,98.62%
Finland,FIN,1970,98.68%
Finland,FIN,1971,98.74%
Finland,FIN,1972,98.80%
Finland,FIN,1973,98.86%
Finland,FIN,1974,98.93%
Finland,FIN,1975,98.99%
Finland,FIN,1976,99.06%
Finland,FIN,1977,99.13%
Finland,FIN,1978,99.19%
Finland,FIN,1979,99.24%
Finland,FIN,1980,99.29%
Finland,FIN,1981,99.32%
Finland,FIN,1982,99.35%
Finland,FIN,1983,99.37%
Finland,FIN,1984,99.39%
Finland,FIN,1985,99.40%
Finland,FIN,1986,99.40%
Finland,FIN,1987,99.41%
Finland,FIN,1988,99.42%
Finland,FIN,1989,99.43%
Finland,FIN,1990,99.45%
Finland,FIN,1991,99.47%
Finland,FIN,1992,99.50%
Finland,FIN,1993,99.53%
Finland,FIN,1994,99.55%
Finland,FIN,1995,99.57%
Finland,FIN,1996,99.59%
Finland,FIN,1997,99.61%
Finland,FIN,1998,99.63%
Finland,FIN,1999,99.64%
Finland,FIN,2000,99.65%
Finland,FIN,2001,99.66%
Finland,FIN,2002,99.67%
Finland,FIN,2003,99.67%
Finland,FIN,2004,99.68%
Finland,FIN,2005,99.69%
Finland,FIN,2006,99.70%
Finland,FIN,2007,99.72%
Finland,FIN,2008,99.73%
Finland,FIN,2009,99.74%
Finland,FIN,2010,99.75%
Finland,FIN,2011,99.76%
Finland,FIN,2012,99.77%
Finland,FIN,2013,99.78%
Finland,FIN,2014,99.79%
Finland,FIN,2015,99.80%
Finland,FIN,2016,99.81%
Finland,FIN,2017,99.81%
France,FRA,1950,95.24%
France,FRA,1951,95.55%
France,FRA,1952,95.86%
France,FRA,1953,96.14%
France,FRA,1954,96.41%
France,FRA,1955,96.66%
France,FRA,1956,96.89%
France,FRA,1957,97.11%
France,FRA,1958,97.31%
France,FRA,1959,97.48%
France,FRA,1960,97.63%
France,FRA,1961,97.76%
France,FRA,1962,97.87%
France,FRA,1963,97.97%
France,FRA,1964,98.07%
France,FRA,1965,98.15%
France,FRA,1966,98.23%
France,FRA,1967,98.29%
France,FRA,1968,98.36%
France,FRA,1969,98.42%
France,FRA,1970,98.49%
France,FRA,1971,98.57%
France,FRA,1972,98.63%
France,FRA,1973,98.68%
France,FRA,1974,98.73%
France,FRA,1975,98.77%
France,FRA,1976,98.81%
France,FRA,1977,98.85%
France,FRA,1978,98.90%
France,FRA,1979,98.94%
France,FRA,1980,98.98%
France,FRA,1981,99.02%
France,FRA,1982,99.05%
France,FRA,1983,99.09%
France,FRA,1984,99.12%
France,FRA,1985,99.15%
France,FRA,1986,99.17%
France,FRA,1987,99.19%
France,FRA,1988,99.21%
France,FRA,1989,99.23%
France,FRA,1990,99.26%
France,FRA,1991,99.29%
France,FRA,1992,99.33%
France,FRA,1993,99.38%
France,FRA,1994,99.42%
France,FRA,1995,99.46%
France,FRA,1996,99.50%
France,FRA,1997,99.52%
France,FRA,1998,99.54%
France,FRA,1999,99.55%
France,FRA,2000,99.56%
France,FRA,2001,99.57%
France,FRA,2002,99.58%
France,FRA,2003,99.60%
France,FRA,2004,99.61%
France,FRA,2005,99.62%
France,FRA,2006,99.63%
France,FRA,2007,99.64%
France,FRA,2008,99.64%
France,FRA,2009,99.65%
France,FRA,2010,99.65%
France,FRA,2011,99.65%
France,FRA,2012,99.66%
France,FRA,2013,99.66%
France,FRA,2014,99.66%
France,FRA,2015,99.65%
France,FRA,2016,99.65%
France,FRA,2017,99.65%
Gabon,GAB,1950,
Gabon,GAB,1951,
Gabon,GAB,1952,
Gabon,GAB,1953,
Gabon,GAB,1954,
Gabon,GAB,1955,
Gabon,GAB,1956,
Gabon,GAB,1957,
Gabon,GAB,1958,
Gabon,GAB,1959,
Gabon,GAB,1960,
Gabon,GAB,1961,
Gabon,GAB,1962,
Gabon,GAB,1963,
Gabon,GAB,1964,
Gabon,GAB,1965,
Gabon,GAB,1966,
Gabon,GAB,1967,
Gabon,GAB,1968,
Gabon,GAB,1969,
Gabon,GAB,1970,
Gabon,GAB,1971,
Gabon,GAB,1972,
Gabon,GAB,1973,
Gabon,GAB,1974,
Gabon,GAB,1975,
Gabon,GAB,1976,
Gabon,GAB,1977,
Gabon,GAB,1978,91.96%
Gabon,GAB,1979,92.26%
Gabon,GAB,1980,92.53%
Gabon,GAB,1981,92.78%
Gabon,GAB,1982,93.00%
Gabon,GAB,1983,93.20%
Gabon,GAB,1984,93.37%
Gabon,GAB,1985,93.52%
Gabon,GAB,1986,93.65%
Gabon,GAB,1987,93.75%
Gabon,GAB,1988,93.83%
Gabon,GAB,1989,93.90%
Gabon,GAB,1990,93.95%
Gabon,GAB,1991,94.00%
Gabon,GAB,1992,94.04%
Gabon,GAB,1993,94.09%
Gabon,GAB,1994,94.14%
Gabon,GAB,1995,94.18%
Gabon,GAB,1996,94.23%
Gabon,GAB,1997,94.29%
Gabon,GAB,1998,94.36%
Gabon,GAB,1999,94.42%
Gabon,GAB,2000,94.50%
Gabon,GAB,2001,94.59%
Gabon,GAB,2002,94.69%
Gabon,GAB,2003,94.81%
Gabon,GAB,2004,94.92%
Gabon,GAB,2005,95.05%
Gabon,GAB,2006,95.17%
Gabon,GAB,2007,95.31%
Gabon,GAB,2008,95.44%
Gabon,GAB,2009,95.56%
Gabon,GAB,2010,95.68%
Gabon,GAB,2011,95.80%
Gabon,GAB,2012,95.93%
Gabon,GAB,2013,96.03%
Gabon,GAB,2014,96.10%
Gabon,GAB,2015,96.19%
Gabon,GAB,2016,96.31%
Gabon,GAB,2017,96.40%
Gambia,GMB,1950,
Gambia,GMB,1951,
Gambia,GMB,1952,
Gambia,GMB,1953,
Gambia,GMB,1954,
Gambia,GMB,1955,
Gambia,GMB,1956,83.55%
Gambia,GMB,1957,83.87%
Gambia,GMB,1958,84.14%
Gambia,GMB,1959,84.41%
Gambia,GMB,1960,84.68%
Gambia,GMB,1961,84.94%
Gambia,GMB,1962,85.18%
Gambia,GMB,1963,85.40%
Gambia,GMB,1964,85.62%
Gambia,GMB,1965,85.84%
Gambia,GMB,1966,86.05%
Gambia,GMB,1967,86.28%
Gambia,GMB,1968,86.48%
Gambia,GMB,1969,86.68%
Gambia,GMB,1970,86.88%
Gambia,GMB,1971,87.10%
Gambia,GMB,1972,87.33%
Gambia,GMB,1973,87.56%
Gambia,GMB,1974,87.80%
Gambia,GMB,1975,88.03%
Gambia,GMB,1976,88.27%
Gambia,GMB,1977,88.49%
Gambia,GMB,1978,88.72%
Gambia,GMB,1979,88.94%
Gambia,GMB,1980,89.17%
Gambia,GMB,1981,89.41%
Gambia,GMB,1982,89.66%
Gambia,GMB,1983,89.92%
Gambia,GMB,1984,90.19%
Gambia,GMB,1985,90.45%
Gambia,GMB,1986,90.72%
Gambia,GMB,1987,90.99%
Gambia,GMB,1988,91.25%
Gambia,GMB,1989,91.49%
Gambia,GMB,1990,91.73%
Gambia,GMB,1991,91.95%
Gambia,GMB,1992,92.16%
Gambia,GMB,1993,92.37%
Gambia,GMB,1994,92.57%
Gambia,GMB,1995,92.76%
Gambia,GMB,1996,92.94%
Gambia,GMB,1997,93.13%
Gambia,GMB,1998,93.30%
Gambia,GMB,1999,93.47%
Gambia,GMB,2000,93.63%
Gambia,GMB,2001,93.80%
Gambia,GMB,2002,93.96%
Gambia,GMB,2003,94.11%
Gambia,GMB,2004,94.27%
Gambia,GMB,2005,94.43%
Gambia,GMB,2006,94.57%
Gambia,GMB,2007,94.72%
Gambia,GMB,2008,94.85%
Gambia,GMB,2009,94.97%
Gambia,GMB,2010,95.08%
Gambia,GMB,2011,95.18%
Gambia,GMB,2012,95.28%
Gambia,GMB,2013,95.37%
Gambia,GMB,2014,95.48%
Gambia,GMB,2015,95.55%
Gambia,GMB,2016,95.63%
Gambia,GMB,2017,95.72%
Georgia,GEO,1950,
Georgia,GEO,1951,
Georgia,GEO,1952,
Georgia,GEO,1953,
Georgia,GEO,1954,
Georgia,GEO,1955,
Georgia,GEO,1956,
Georgia,GEO,1957,
Georgia,GEO,1958,
Georgia,GEO,1959,
Georgia,GEO,1960,
Georgia,GEO,1961,
Georgia,GEO,1962,
Georgia,GEO,1963,
Georgia,GEO,1964,
Georgia,GEO,1965,
Georgia,GEO,1966,
Georgia,GEO,1967,
Georgia,GEO,1968,
Georgia,GEO,1969,
Georgia,GEO,1970,
Georgia,GEO,1971,
Georgia,GEO,1972,
Georgia,GEO,1973,
Georgia,GEO,1974,
Georgia,GEO,1975,94.15%
